Bankrupt, Current_Ratio, Quick_Ratio, Total_debt_by_Total_networth, Debt_ratio_Percent, Operating_profit_by_Paidin_capital, Total_Asset_Turnover, Working_Capital_to_Total_Assets, Cash_Flow_to_Total_Assets, Cash_Flow_to_Liability, Current_Liability_to_Current_Assets, Gross_Profit_to_Sales
0,0.008377509,0.001199021,0.006002243,0.117211355,0.093246698,0,0.788089044,0.556002734,0.440516252,0.03469716,1
0,0.008376261,0.00079914,0.00635242,0.121262509,0.095371863,0.025487256,0.795104457,0.655134208,0.461823375,0.034703337,0.601165081
1,0.008362532,0.004268316,0.01532022,0.185718173,0.105647565,0.106446777,0.813309656,0.627738517,0.457177662,0.034757338,0.609519758
0,0.008361908,8920000000,0.024892622,0.21715996,0.142467471,0.050974513,0.821089577,0.643425096,0.459333156,0.034761146,0.619079515
0,0.008358788,8480000000,0.009437438,0.150406627,0.095982543,0.04197901,0.796269398,0.638164118,0.458466708,0.034774198,0.598213653
1,0.008356916,0.004888414,0.012760467,0.17268797,0.058812513,0.203898051,0.812517209,0.618306226,0.455625394,0.034780956,0.602748765
0,0.008356292,0.000525274,0.010384921,0.157541494,0.104198218,0.034482759,0.801435983,0.63622849,0.458188497,0.03478353,0.614743604
0,0.008353172,0.001542134,0.013238311,0.175348429,0.095648705,0.03898051,0.805634469,0.635835676,0.458238742,0.034796757,0.595521456
0,0.008343188,0.002097352,0.020478027,0.205187895,0.116778217,0.176911544,0.806383789,0.647469099,0.459842887,0.034837329,0.599104712
0,0.00833882,0.001752992,0.014823225,0.183420504,0.095290439,0.037481259,0.804444652,0.6237671,0.456596849,0.034853514,0.594735853
0,0.008324467,0.000254527,0.026006073,0.219729722,0.123096715,0.053973013,0.819245932,0.632665988,0.458072673,0.034913465,0.612191673
0,0.008321971,0.005607078,0.019426586,0.201771624,0.137704171,0.221889055,0.79959563,0.652856976,0.460538026,0.03492427,0.617187428
0,0.008321347,0.000180914,0.017125817,0.193397225,0.092228899,0.019490255,0.819386611,0.640906806,0.459006112,0.034924864,0.598901672
0,0.008316355,0.004594585,0.006877684,0.127006681,0.115752276,0.245877061,0.788530301,0.638324873,0.458354997,0.03494552,0.605192303
0,0.008313859,0.000474743,0.017616429,0.195301871,0.087351605,0.050974513,0.819270319,0.639208188,0.458785465,0.034957077,0.592947371
0,0.008310114,0.004373745,0.008730702,0.144601989,0.108448548,0.140929535,0.786529528,0.638123532,0.45842814,0.034972996,0.604378396
0,0.008308866,0.003361252,0.017252574,0.193911177,0.100810982,0.388305847,0.819234675,0.573319174,0.450062352,0.034977041,0.598133058
1,0.008305746,0.003935809,0.006474617,0.122622971,0.100941261,0.076461769,0.7799164,0.646093206,0.459928077,0.034990599,0.625071493
0,0.008302626,0.005176004,0.002297121,0.059255676,0.09559985,0.022488756,0.761156601,0.644655942,0.459986452,0.03500276,0.602779622
0,0.008298882,0.006108646,0.017745921,0.195815824,0.097814581,0.089955022,0.783779498,0.645453115,0.459605267,0.035018718,0.605180714
0,0.00829701,0.004099879,0.003245516,0.077364936,0.100159591,0.133433283,0.770992766,0.643272826,0.459384805,0.035026553,0.598273749
0,0.008249584,0.003351895,0.008733437,0.144632222,0.084892602,0.188905547,0.797874564,0.636064299,0.458065692,0.035220091,0.594696552
1,0.008249584,0.005787368,0.016376221,0.190343743,0.075585845,0.110944528,0.787303407,0.648548051,0.460031593,0.035221066,0.609344366
0,0.008234608,0.00074237,0.01423139,0.180518185,0.113130425,0.050974513,0.811918137,0.643715227,0.459385981,0.0352824,0.611939908
0,0.008216511,0.000339993,0.014147494,0.18009493,0.104157506,0.055472264,0.811828646,0.649033315,0.460142655,0.035358895,0.607488727
0,0.00819779,0.006375649,0.009075406,0.147504308,0.078354259,0.092953523,0.796916227,0.758021527,0.479157511,0.035438879,0.613209918
0,0.00819467,0.005973272,0.007186825,0.130211325,0.099125507,0.107946027,0.775334535,0.648895608,0.460437477,0.035449804,0.605431394
1,0.008190926,9230000000,0.011463719,0.164827524,0.094671617,0.00149925,0.798043894,0.64257574,0.45921963,0.035467647,0.631989929
0,0.008189054,0.000993778,0.013742602,0.178039121,0.10886381,0.061469265,0.809616356,0.653499775,0.460795044,0.0354753,0.606094484
1,0.008154109,0.004313857,0.007940981,0.137588052,0.09485075,0.029985007,0.768899832,0.657344247,0.461938769,0.035623388,0.609115795
0,0.008152237,0.00061074,0.024524207,0.216283218,0.140326021,0.104947526,0.82191591,0.642797905,0.45925881,0.035629492,0.609454531
0,0.008136012,0.001675012,0.02184408,0.209269281,0.134756624,0.074962519,0.8190487,0.648088269,0.459908098,0.035700666,0.616897366
0,0.008132892,0.000310049,0.024115668,0.215285546,0.181485824,0.07946027,0.820921235,0.654472437,0.460653305,0.035713655,0.616568147
0,0.008119787,0.007833564,0.009269645,0.149076397,0.098099565,0.181409295,0.776140258,0.624707433,0.456158735,0.03576832,0.595523212
1,0.008112923,0,0.025006611,0.217432052,0.093556109,0.007496252,0.820982455,0.635904462,0.45844342,0.035799024,0.612848555
0,0.008081722,0.006026299,0.003944957,0.089034677,0.094972886,0.04047976,0.77582691,0.638932202,0.458151997,0.035931765,0.609449757
1,0.008077354,0.001196526,0.0170939,0.193276295,0.110353868,0.062968516,0.811776287,0.654097672,0.46075714,0.035951002,0.610416786
0,0.008074858,0.002348759,0.01734103,0.194243734,0.088711385,0.043478261,0.801190221,0.666799633,0.462427917,0.035962209,0.589752748
0,0.008074234,0.00705314,0.019025342,0.200411162,0.102667448,0.311844078,0.811379087,0.630165054,0.457639011,0.035963792,0.595053348
0,0.008054265,0.003322574,0.014334437,0.181032137,0.087799437,0.155922039,0.807036816,0.649327292,0.460179898,0.036052712,0.593463967
0,0.008048649,0.006659497,0.004352584,0.095292802,0.094500627,0.103448276,0.769998868,0.6735142,0.467324909,0.036075805,0.596711351
1,0.008038664,0.003179091,0.013526478,0.176890286,0.101332096,0.101949025,0.784128022,0.57760903,0.449818817,0.036120778,0.626436379
1,0.00803804,0.003511598,0.012240673,0.169634489,0.084395916,0.125937031,0.794752937,0.634400612,0.457988505,0.036122832,0.601363724
0,0.008036168,0.005039383,0.011094393,0.162408925,0.086985197,0.12143928,0.79000649,0.638667898,0.458604105,0.036130238,0.592726389
1,0.00802868,0.005418678,0.019298006,0.201348369,0.052388164,0.226386807,0.798369044,0.55415589,0.447951678,0.036164154,0.59321681
1,0.008023688,0.007542231,0.011361585,0.164192641,0.052160177,0.034482759,0.782837656,0.678825607,0.464862364,0.036185397,0.604161855
0,0.008023064,0.006563425,0.006338741,0.121111346,0.10852183,0.247376312,0.78290249,0.641772533,0.459032613,0.036189034,0.602388575
0,0.008021192,0.003704365,0.00424133,0.093630015,0.09713062,0.109445277,0.764907904,0.635356761,0.457247444,0.036195491,0.598281192
0,0.008020568,0.000306929,0.02026555,0.20452278,0.129512922,0.052473763,0.813409146,0.647754088,0.459880503,0.036197409,0.618446483
1,0.008016824,0.004924596,0.008895759,0.146022916,0.08332112,0.103448276,0.787758664,0.626052942,0.456330074,0.036215305,0.594667414
1,0.008014952,0.005772396,0.007105664,0.129395048,0.081375088,0.002998501,0.762996518,0.637080975,0.458127381,0.036223806,0.550281706
0,0.008003095,0.004112356,0.010239014,0.156483357,0.104670477,0.178410795,0.796594251,0.658671657,0.461842361,0.036274386,0.598107104
0,0.007988743,0.006182883,0.008762619,0.144904314,0.113830671,0.218890555,0.784733359,0.642262444,0.459157247,0.036338589,0.605645072
0,0.007980006,0.000402377,0.015273712,0.185506545,0.110687707,0.062968516,0.805344261,0.641791696,0.459117244,0.036377088,0.605478098
0,0.007946309,0.002705596,0.005074823,0.105511383,0.092839579,0.053973013,0.757483787,0.640927754,0.458796602,0.036527206,0.597841913
0,0.007943813,0.003263309,0.007834286,0.13659038,0.097081766,0.058470765,0.784255543,0.657218887,0.461934385,0.036538059,0.599153498
0,0.007943189,0.003636366,0.006421726,0.122048553,0.094077222,0.089955022,0.787185999,0.618466475,0.45419729,0.036541676,0.597974625
1,0.007925092,0.001363091,0.016820325,0.192187925,0.100208445,0.083958021,0.803591127,0.640175065,0.458906753,0.036623427,0.599306891
0,0.007908868,0.000874,0.016486563,0.190797231,0.108733532,0.058470765,0.806103141,0.638701989,0.458706134,0.036696536,0.608744097
0,0.007899507,0.006061234,0.003785371,0.086495148,0.094500627,0.037481259,0.773288764,0.639835657,0.458381273,0.036737168,0.611075408
0,0.007890771,0.005997602,0.006853063,0.126734589,0.103172277,0.128935532,0.776738533,0.673208055,0.465333262,0.036776315,0.601210171
0,0.007871426,0.001217113,0.021072598,0.207001844,0.124603058,0.100449775,0.807300829,0.646761337,0.459750138,0.036865177,0.609046076
0,0.007870178,0.004344425,0.015094976,0.184690268,0.093775954,0.182908546,0.803364803,0.646096004,0.459713949,0.036869293,0.594091044
0,0.007860194,0.003434865,0.016431848,0.190585603,0.098596251,0.142428786,0.802999906,0.651345773,0.460407261,0.036914924,0.595586643
0,0.007845841,0.004751793,0.009545956,0.151253137,0.097562167,0.104947526,0.76624335,0.647452449,0.460036992,0.036981644,0.59888951
0,0.007842721,0.000540246,0.012358311,0.170360069,0.115996548,0.037481259,0.799136259,0.655122012,0.46110549,0.036994391,0.623081609
0,0.007841473,0.004731206,0.00522073,0.107446262,0.096104679,0.24137931,0.779839062,0.646715607,0.460162865,0.037000453,0.60037144
0,0.007840849,0.003011902,0.01647562,0.190766998,0.104149364,0.323838081,0.804156792,0.61664701,0.455740286,0.037002783,0.596393197
0,0.007838977,0.005587739,0.008123364,0.139250839,0.106168678,0.122938531,0.767467685,0.659146502,0.462236769,0.037011713,0.605809845
0,0.007833361,0.00376051,0.005859984,0.115488104,0.102724445,0.127436282,0.7693452,0.638069067,0.458210777,0.037038349,0.599934846
1,0.007828369,0.001238947,0.015678604,0.187350727,0.092921002,0.004497751,0.767547027,0.647219819,0.459861683,0.037061241,0.59850213
0,0.007824001,0.000252655,0.023963377,0.214922756,0.118830101,0.034482759,0.810870126,0.629655459,0.457686091,0.037081011,0.618055419
1,0.007813392,0.001446062,0.018816513,0.199685582,0.0992395,0.031484258,0.796134095,0.643480185,0.459345272,0.037129299,0.603489707
0,0.00781152,0.003610165,0.007024503,0.128548538,0.112234762,0.218890555,0.779531393,0.651624201,0.460990676,0.03713992,0.605859771
0,0.007806528,0.006564673,0.02231463,0.210569278,0.735429186,0.292353823,0.80923905,0.634796963,0.458281704,0.037163268,0.633190743
0,0.007791551,0.006627681,0.015652158,0.187229797,0.124651913,0.457271364,0.801463169,0.730476707,0.471264358,0.037229982,0.598292171
0,0.007780319,0.004266445,0.005999508,0.117181123,0.101674076,0.130434783,0.771372015,0.618295046,0.453956898,0.037282722,0.603963377
0,0.007778447,0.002072398,0.011672549,0.166157753,0.088361262,0.100449775,0.780539956,0.632558428,0.457678821,0.037291043,0.595635969
0,0.007774703,0.004450478,0.003924894,0.088732352,0.09563242,0.110944528,0.771348789,0.593134609,0.445242737,0.037310279,0.601197789
0,0.007761598,0.001626976,0.011831222,0.167155425,0.095705701,0.083958021,0.780387779,0.643682368,0.459389644,0.037369828,0.596619806
0,0.00775723,0.004743059,0.013022187,0.17413913,0.101633364,0.181409295,0.794093058,0.62713633,0.456953256,0.037391537,0.596672301
1,0.007737261,0.000199005,0.023244786,0.213078574,0.08539743,0.026986507,0.807213631,0.622595213,0.456820739,0.037484928,0.603875345
0,0.007736013,0.00505186,0.009748402,0.152825226,0.107145765,0.116941529,0.782194907,0.652814709,0.460924381,0.037489236,0.608870737
0,0.007733517,0.003291382,0.007671965,0.135018291,0.094810038,0.052473763,0.778320757,0.631515327,0.457126179,0.037502639,0.597888929
1,0.007731021,0.000252655,0.014123784,0.179974,0.098107708,0.028485757,0.790483972,0.638886603,0.458699057,0.03751357,0.604714459
0,0.007730397,0.004204061,0.009227697,0.14874384,0.102577882,0.133433283,0.782340063,0.637311846,0.458311821,0.037517161,0.603844533
0,0.007698572,0.000102934,0.020004742,0.203676271,0.127974009,0.064467766,0.803755641,0.642908332,0.459271794,0.037666344,0.613231982
0,0.007688588,0.001943887,0.004809455,0.101883484,0.095852264,0.103448276,0.767363257,0.635563731,0.457455925,0.03771503,0.597708279
0,0.007685467,0.006707532,0.018628658,0.199020467,0.109767616,0.326836582,0.801807858,0.644889567,0.459527312,0.037729489,0.602362465
1,0.007673611,0.004807938,0.023195543,0.212957644,0.113472405,0.214392804,0.792009139,0.663279583,0.461731556,0.037787499,0.603668531
0,0.007673611,0.001828476,0.00961435,0.151797321,0.092000912,0.050974513,0.784769232,0.652912528,0.460951742,0.037787644,0.596480245
1,0.007672363,0.003021883,0.014691909,0.182785621,0.106160535,0.185907046,0.786712345,0.666985644,0.462647193,0.037790979,0.606927243
0,0.007672363,0.003412407,0.016303267,0.190041419,0.090909831,0.148425787,0.798153233,0.574516466,0.450040851,0.037792785,0.593595539
0,0.007663003,0.004758655,0.016041547,0.188922816,0.103945804,0.244377811,0.799081594,0.499184625,0.439761357,0.037836894,0.595947989
0,0.007659882,0.005379376,0.004705496,0.100432325,0.109889752,0.137931034,0.76814414,0.684367433,0.469648521,0.03785124,0.603510916
0,0.007644282,3490000000,0.01547251,0.18641352,0.112812871,0.035982009,0.798073733,0.633308276,0.457951253,0.03792652,0.622976253
0,0.007644282,0.000980677,0.017012739,0.192943737,0.103188562,0.034482759,0.785062102,0.641144642,0.459037127,0.037926154,0.612038528
0,0.007643034,0.000403625,0.01698903,0.19285304,0.10002117,0.043478261,0.796833539,0.647725432,0.459912511,0.037932219,0.601011159
0,0.007640538,0.004532825,0.008709727,0.144450827,0.115678994,0.140929535,0.781383359,0.66533398,0.463224614,0.037945869,0.611725308
0,0.007598728,0.003142284,0.019468534,0.201922786,0.096495514,0.086956522,0.798794671,0.645395007,0.459588059,0.038148208,0.597145637
0,0.007589992,0.004797333,0.002603525,0.065423104,0.09583598,0.020989505,0.758027888,0.624860331,0.452483039,0.038189267,0.604102763
0,0.007584376,0.003910232,0.00479304,0.101641624,0.101437947,0.134932534,0.769506268,0.634173991,0.457107899,0.038216299,0.602801978
0,0.00758188,0.002184689,0.008625831,0.143725247,0.102936147,0.062968516,0.772474455,0.644549506,0.459561521,0.038228815,0.601599494
0,0.007578135,0.006670726,0.005280004,0.108232306,0.100249157,0.085457271,0.765873218,0.640502923,0.458709121,0.038247439,0.603554096
0,0.007574391,0.00036058,0.021939832,0.209541373,0.156187405,0.083958021,0.800954311,0.641503085,0.459099481,0.038266873,0.615962913
0,0.007568151,0.006129856,0.018682461,0.199232095,0.104466917,0.227886057,0.798935698,0.775395801,0.476346574,0.038297915,0.596773771
0,0.007561287,0.005371266,0.017978461,0.196662333,0.103546827,0.082458771,0.776495597,0.624275784,0.456839874,0.03833142,0.607539012
0,0.007556295,0.003525322,0.016748283,0.1918856,0.109384924,0.266866567,0.796780037,0.642331949,0.459194577,0.03835362,0.597320528
0,0.007548182,0.006069344,0.005014636,0.104695105,0.112096341,0.098950525,0.763380456,0.631010149,0.456407482,0.038393417,0.61274394
0,0.007542566,0.005899035,0.003929454,0.088792817,0.100819125,0.08095952,0.765209092,0.642503373,0.459154593,0.038423586,0.601086763
0,0.00752447,0.001798532,0.01121659,0.163225202,0.105737131,0.070464768,0.778739145,0.644549684,0.459528124,0.038510913,0.600864906
0,0.007521349,0.006801732,0.019318068,0.201408834,0.104336639,0.268365817,0.797542259,0.635408159,0.458315454,0.038527727,0.602451198
0,0.007521349,0.001653801,0.013950519,0.179097258,0.103962089,0.043478261,0.790378091,0.638363601,0.458621499,0.038528091,0.612708615
0,0.007513861,0.003187825,0.018599477,0.19892977,0.096047682,0.265367316,0.796382839,0.601261963,0.453896623,0.038564343,0.594869127
0,0.007513237,0.002791686,0.018362378,0.19808326,0.09753774,0.155922039,0.795313779,0.636197654,0.45840197,0.038569168,0.594950974
0,0.007509493,0.004312609,0.010668527,0.159536838,0.101722931,0.12143928,0.785897318,0.633371338,0.457744357,0.038585557,0.598333198
0,0.007492644,2990000000,0.030358657,0.228315748,0.128079861,0.026986507,0.802772577,0.631992605,0.458041093,0.03867082,0.618426868
0,0.007486404,0.000101062,0.018771829,0.19953442,0.114661195,0.029985007,0.796630074,0.644912913,0.459529691,0.038701481,0.620893724
0,0.00748578,0.003598935,0.013963286,0.179157723,0.099654762,0.290854573,0.7915585,0.648186285,0.460025993,0.038704636,0.595342234
1,0.007478916,0.003261438,0.010912921,0.161199625,0.077857573,0.062968516,0.777716878,0.694240016,0.467405489,0.038738062,0.580697555
1,0.007475796,0.00090644,0.01318998,0.175076337,0.096243099,0.034482759,0.775060563,0.641303149,0.459036675,0.038753246,0.602055075
1,0.007465187,0.00483102,0.013909483,0.17888563,0.084338919,0.220389805,0.786466513,0.640395051,0.458911603,0.038808031,0.596699274
0,0.007454579,0.001417365,0.045804722,0.247845935,0.131768365,0.050974513,0.804360414,0.643582046,0.459342339,0.038862626,0.615300504
1,0.007451459,0.002238963,0.015879226,0.188227469,0.085079877,0.068965517,0.767275649,0.651255432,0.460408828,0.038876954,0.595046917
1,0.007451459,0.00101686,0.01283342,0.173080993,0.091097106,0.059970015,0.778467252,0.645416545,0.459642198,0.038877861,0.595002453
0,0.007447715,0.001016236,0.020075872,0.20391813,0.113244418,0.110944528,0.791509583,0.648139561,0.459930816,0.038895212,0.607844101
0,0.007417762,0.003982597,0.020020245,0.203736735,0.099728044,0.143928036,0.794844942,0.672017005,0.462942027,0.039048013,0.596919326
1,0.007415889,0.001436705,0.015686811,0.18738096,0.090877262,0.101949025,0.771262689,0.654798934,0.460898725,0.039056384,0.593937391
1,0.007409025,0.003693135,0.016595993,0.191250718,0.090901689,0.109445277,0.769235464,0.622572742,0.456544118,0.039092893,0.596598586
0,0.007407153,0.004185345,0.007515115,0.133506666,0.096845636,0.116941529,0.769811773,0.661133295,0.462738448,0.039103977,0.602902567
0,0.007407153,0.001167205,0.029596294,0.226955286,0.107072484,0.128935532,0.79979983,0.673038626,0.462689907,0.039101594,0.597899201
0,0.007399041,0.006731862,0.003964107,0.089337002,0.114050515,0.112443778,0.767330451,0.64750943,0.460556685,0.039145257,0.625595774
0,0.007398417,0.005028778,0.004651693,0.09964628,0.095184588,0.20089955,0.76855958,0.664374891,0.464683056,0.039147413,0.59377742
0,0.007392177,0.000192767,0.032808981,0.232366901,0.150740144,0.035982009,0.800809758,0.638938367,0.458832077,0.039180137,0.621578817
0,0.007391553,0.003791702,0.007281664,0.131178765,0.09505431,0.115442279,0.765027584,0.642602719,0.459211266,0.039183112,0.596624168
1,0.007389681,0.002059921,0.011457336,0.164797291,0.090307294,0.059970015,0.780693384,0.638076295,0.458521747,0.03919128,0.597521906
0,0.00738032,0.00045977,0.018766358,0.199504187,0.120108457,0.070464768,0.787707922,0.644641113,0.459494738,0.039239893,0.608454385
0,0.007375952,0.004028762,0.006280378,0.120446232,0.094207501,0.049475262,0.757796213,0.64343003,0.459379741,0.039263745,0.598552272
0,0.007372832,0.006163544,0.005020108,0.104785803,0.098303125,0.214392804,0.770632494,0.60152036,0.449321252,0.039278102,0.60074718
0,0.007370336,0.00114038,0.031237746,0.229827372,0.116297816,0.146926537,0.799176739,0.620886787,0.456804728,0.039292726,0.599442838
0,0.00736784,0.004678803,0.00861124,0.143604317,0.096202387,0.104947526,0.765618171,0.666532663,0.463459826,0.039303152,0.598905356
1,0.007367216,0.006013822,0.026290592,0.220334371,0.080520136,0.220389805,0.789640131,0.631449071,0.457933922,0.039306536,0.593734757
0,0.007365344,0.000145979,0.026286032,0.220334371,0.109417493,0.034482759,0.791399389,0.639723922,0.458900135,0.03931873,0.608354558
0,0.007359103,0.005481686,0.01501108,0.184297246,0.09063299,0.178410795,0.789349481,0.734719778,0.472040245,0.039350921,0.593153584
0,0.007353487,0.000571438,0.006280378,0.120446232,0.088059993,0.014992504,0.776056235,0.655189488,0.461851576,0.039379319,0.568739121
1,0.007342879,0.001243938,0.032249975,0.231490159,0.127265621,0.056971514,0.798310498,0.640939768,0.459053086,0.039432451,0.611440281
0,0.007339759,0.005086795,0.02327032,0.213139039,0.082938427,0.338830585,0.793445449,0.566509321,0.45005573,0.039450532,0.595275449
0,0.007338511,0.005244003,0.005440502,0.110288116,0.094085365,0.017991004,0.76831273,0.728609736,0.478877624,0.03945673,0.592037304
0,0.007338511,0.004159144,0.003164355,0.075913777,0.095160161,0.04047976,0.766617459,0.670574918,0.46830733,0.03945784,0.600733587
0,0.007338511,0.004109237,0.010710475,0.159808931,0.094020226,0.100449775,0.784010525,0.660307666,0.462051545,0.039457458,0.596793787
0,0.007311054,0.00366631,0.007624545,0.134564803,0.104320354,0.050974513,0.757691301,0.649292307,0.460476009,0.039598998,0.607321095
0,0.007308558,0.002378704,0.007216918,0.130543882,0.093352549,0.062968516,0.765325289,0.643092959,0.459306305,0.03961221,0.597002213
1,0.007306685,0.004723096,0.013510975,0.176799589,0.097871578,0.112443778,0.783541399,0.64498312,0.459571889,0.039623748,0.610705696
0,0.007304813,0.006446767,0.005476067,0.110741603,0.112316185,0.109445277,0.761926145,0.65512365,0.462053524,0.039633912,0.612856828
0,0.007293581,0.004078669,0.009126474,0.147927563,0.101739215,0.110944528,0.773411236,0.651512543,0.460753204,0.039692736,0.605217373
0,0.007285469,0.004593337,0.008085064,0.138918282,0.098710245,0.263868066,0.771370284,0.642512082,0.459198068,0.039735745,0.597901361
0,0.007282973,0.004684418,0.019191311,0.200985579,0.102292898,0.194902549,0.788800881,0.685774212,0.464748806,0.039746699,0.595973543
0,0.007272364,0.002580828,0.027933868,0.223780875,0.113838813,0.155922039,0.790024084,0.646354619,0.459668388,0.039802908,0.598487272
0,0.00727174,0.004094889,0.020550069,0.205399522,0.074918169,0.182908546,0.790381234,0.642055825,0.459165183,0.039806674,0.590035513
0,0.007264876,0.000120401,0.031547798,0.230341325,0.106689791,0.017991004,0.795947278,0.646487399,0.459672211,0.039842286,0.615330349
0,0.007264252,0.004406185,0.002775878,0.068748677,0.094842608,0.104947526,0.763645222,0.594351111,0.441846811,0.03984702,0.599866536
0,0.007263004,0.006453629,0.020343063,0.20476464,0.109450063,0.286356822,0.790831547,0.622796788,0.456748468,0.039854193,0.596238723
0,0.007260508,0.002469784,0.00646641,0.122532273,0.097619164,0.058470765,0.771266124,0.641514999,0.458982102,0.039865629,0.60032869
0,0.007234299,0.005011934,0.006311383,0.120778789,0.11444135,0.130434783,0.768692026,0.643897954,0.459477533,0.040005462,0.61957469
0,0.007222442,0.003006287,0.008286598,0.140732231,0.114400638,0.23838081,0.770725039,0.638019486,0.458386711,0.04007032,0.605493022
0,0.007219946,0.004172245,0.008354991,0.141336881,0.102113766,0.229385307,0.766580251,0.643642036,0.459402795,0.040083663,0.598344964
0,0.007218074,0.003123569,0.007862556,0.13683224,0.109889752,0.220389805,0.769886691,0.650962305,0.460766956,0.040092479,0.604684979
0,0.007216202,0.004181602,0.007329084,0.131662485,0.110305014,0.073463268,0.760386149,0.646035797,0.459873638,0.040102735,0.606115649
0,0.007209338,0.003562129,0.0231846,0.212927412,0.095086879,0.086956522,0.790367239,0.705996851,0.466890258,0.04014069,0.597305933
0,0.007207466,0.004586475,0.005920171,0.116213683,0.096658361,0.074962519,0.755503983,0.643101871,0.45931203,0.040150421,0.610471774
0,0.007203098,0.003983845,0.00954778,0.151283369,0.105004315,0.128935532,0.768227783,0.65508956,0.461324271,0.040172469,0.601630596
0,0.00716628,0.003930195,0.028408977,0.224718082,0.112674451,0.268365817,0.788647302,0.642232953,0.459194669,0.040372178,0.596405944
0,0.007165656,0.00012352,0.032910203,0.232518064,0.143607406,0.043478261,0.793013108,0.64098696,0.459059285,0.040376373,0.621298616
0,0.007162536,0.005050612,0.008955945,0.146506636,0.110036315,0.125937031,0.764144883,0.644473458,0.459542977,0.040394784,0.618933171
0,0.0071538,0.001675635,0.011551263,0.165401941,0.098889377,0.052473763,0.777186428,0.638375202,0.458570614,0.040441172,0.598694466
1,0.007138823,0.006117379,0.017283579,0.194032107,0.09808328,0.313343328,0.782804789,0.660341473,0.461577334,0.040522265,0.60129673
0,0.007138823,0.000154712,0.006735425,0.125495057,0.103571254,0.014992504,0.772915307,0.64678154,0.460052788,0.040521929,0.634031965
1,0.007130711,0.002374961,0.024258839,0.215648336,0.092929145,0.104947526,0.780154743,0.633782742,0.458183602,0.040566086,0.594562876
0,0.007130087,0.00576179,0.003372272,0.079571908,0.102879151,0.08095952,0.761603277,0.637763023,0.457660096,0.04057014,0.602526177
0,0.007129463,0.006039399,0.002872541,0.070562627,0.101161105,0.073463268,0.760246299,0.642964792,0.459286983,0.040574147,0.601351276
0,0.007120103,0.00383038,0.007602659,0.134353176,0.0959744,0.082458771,0.763012822,0.643317347,0.45934786,0.040626546,0.597297715
0,0.007118855,0.000289462,0.026490302,0.220787859,0.088475255,0.028485757,0.789119208,0.654041093,0.460569422,0.040633996,0.590494235
0,0.007116358,0.002970728,0.020434255,0.205036732,0.084957741,0.133433283,0.785585281,0.628792507,0.457503155,0.040647272,0.589632762
0,0.007109494,0.005068704,0.008422473,0.14194153,0.116704936,0.131934033,0.76454758,0.649071687,0.460375884,0.040686295,0.620940727
0,0.007107622,0.000243922,0.033118121,0.232850621,0.127648314,0.053973013,0.791066696,0.649950148,0.460051049,0.040693728,0.616024057
0,0.007093894,0.000371185,0.040125298,0.24207153,0.125116029,0.04197901,0.791961131,0.635556274,0.458489401,0.04077025,0.61066235
0,0.007074549,0.001925172,0.023436289,0.213562294,0.107121338,0.176911544,0.785316791,0.63906667,0.458809397,0.040878125,0.596336878
0,0.007073301,0.002451069,0.026165659,0.220062279,0.119049945,0.298350825,0.787244444,0.680760162,0.463697227,0.040886566,0.598061313
0,0.007065189,0.004991971,0.026320685,0.220425069,0.09811585,0.193403298,0.786894269,0.714947395,0.467681322,0.04093077,0.595146265
0,0.007047092,0.003114835,0.008570204,0.143241527,0.095542853,0.047976012,0.754765228,0.638314525,0.458454216,0.041033704,0.59958113
0,0.007036484,0.000179042,0.021441013,0.208090214,0.103807384,0.022488756,0.782935907,0.647358735,0.459821477,0.041091484,0.609587332
0,0.007027747,0.005127968,0.006045103,0.117695075,0.092904718,0.070464768,0.758624852,0.640869299,0.458831775,0.04114022,0.595030619
0,0.007017763,0.005021292,0.002691982,0.067116123,0.108643966,0.098950525,0.75971455,0.663266792,0.466735679,0.041199739,0.612199209
1,0.007014019,0.005005072,0.011008672,0.16186474,0.107699448,0.107946027,0.769526619,0.636070956,0.458191891,0.041219716,0.618103794
0,0.00700341,0.002019995,0.001966095,0.052181274,0.095844122,0.046476762,0.759093266,0.60342235,0.440957691,0.04128095,0.603043588
0,0.006988434,0.00179167,0.012585378,0.171690298,0.103098995,0.047976012,0.776553864,0.643766281,0.459399196,0.041366026,0.609812845
0,0.006979697,0.001966345,0.007637312,0.134685733,0.091243669,0.076461769,0.760644363,0.643999987,0.459476476,0.041413848,0.596497268
0,0.006962849,0.000170932,0.015428738,0.186232125,0.099964173,0.035982009,0.776341586,0.644208151,0.459450508,0.041513542,0.60558865
0,0.006959105,0.003638861,0.031389124,0.230069232,0.083882945,0.136431784,0.781946024,0.616171826,0.45627969,0.041533517,0.591880021
0,0.006956609,0.000412359,0.019432969,0.201801856,0.106217532,0.034482759,0.770162483,0.644314531,0.459450731,0.041548135,0.615028487
0,0.006952864,0.004127952,0.008377789,0.141548508,0.104141222,0.230884558,0.76716291,0.645520639,0.45974041,0.041568851,0.60073702
0,0.006938512,0.00411298,0.004130988,0.091936995,0.106632794,0.145427286,0.762854559,0.641962572,0.459011195,0.041651872,0.600455562
1,0.006938512,0.004787352,0.006812026,0.126311334,0.089199928,0.056971514,0.766403597,0.642967042,0.459282055,0.041652748,0.592086582
